"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2020-10-16,"21:37:00","X8","HRX",64
2020-10-16,"12:32:00","X8","HRN",28
2020-10-16,NA,"X8","PM",1007.1
2020-10-16,"21:38:00","X8","PX",1008.5
2020-10-16,"00:02:00","X8","PN",1005.7
2020-10-16,NA,"X8","PPT",0
2020-10-16,NA,"X8","RS24h",16.1
2020-10-16,NA,"X8","VVM10",3
2020-10-16,NA,"X8","DVM10",290
2020-10-16,"06:43:00","X8","VVX10",9.6
2020-10-16,"06:43:00","X8","DVVX10",337
2020-10-17,NA,"D5","TM",13.6
2020-10-17,"13:30:00","D5","TX",19.7
2020-10-17,"06:56:00","D5","TN",9.7
2020-10-17,NA,"D5","HRM",49
2020-10-17,"23:00:00","D5","HRX",63
2020-10-17,"11:09:00","D5","HRN",36
2020-10-17,NA,"D5","PM",968.9
2020-10-17,"23:59:00","D5","PX",971.4
2020-10-17,"06:01:00","D5","PN",967.7
2020-10-17,NA,"D5","PPT",0
2020-10-17,NA,"D5","RS24h",15.3
2020-10-17,NA,"D5","VVM10",4
2020-10-17,NA,"D5","DVM10",282
2020-10-17,"07:02:00","D5","VVX10",9.2
2020-10-17,"07:02:00","D5","DVVX10",314
2020-10-17,NA,"X2","TM",13.8
2020-10-17,"14:07:00","X2","TX",18.7
2020-10-17,"06:30:00","X2","TN",8.7
2020-10-17,NA,"X2","HRM",60
2020-10-17,"06:12:00","X2","HRX",76
2020-10-17,"10:39:00","X2","HRN",39
2020-10-17,NA,"X4","TM",15.4
2020-10-17,"09:42:00","X4","TX",19.3
2020-10-17,"06:04:00","X4","TN",11.4
2020-10-17,NA,"X4","HRM",48
2020-10-17,"23:30:00","X4","HRX",60
2020-10-17,"09:42:00","X4","HRN",30
2020-10-17,NA,"X4","PM",1013.1
2020-10-17,"23:41:00","X4","PX",1015.6
2020-10-17,"16:07:00","X4","PN",1012
2020-10-17,NA,"X4","PPT",0
2020-10-17,NA,"X4","RS24h",15.3
2020-10-17,NA,"X4","VVM10",1.1
2020-10-17,NA,"X4","DVM10",345
2020-10-17,"12:42:00","X4","VVX10",5.2
2020-10-17,"12:42:00","X4","DVVX10",178
2020-10-17,NA,"X8","TM",14.1
2020-10-17,"12:21:00","X8","TX",20.2
2020-10-17,"03:08:00","X8","TN",8.6
2020-10-17,NA,"X8","HRM",53
2020-10-17,"23:46:00","X8","HRX",76
2020-10-17,"11:33:00","X8","HRN",31
2020-10-17,NA,"X8","PM",1007.6
2020-10-17,"23:59:00","X8","PX",1010
2020-10-17,"06:01:00","X8","PN",1006.4
2020-10-17,NA,"X8","PPT",0
2020-10-17,NA,"X8","RS24h",15.1
2020-10-17,NA,"X8","VVM10",1.6
2020-10-17,NA,"X8","DVM10",286
2020-10-17,"06:39:00","X8","VVX10",6.6
2020-10-17,"06:39:00","X8","DVVX10",306
2020-10-18,NA,"D5","TM",14.4
2020-10-18,"13:54:00","D5","TX",18.8
2020-10-18,"06:14:00","D5","TN",12.1
2020-10-18,NA,"D5","HRM",73
2020-10-18,"06:30:00","D5","HRX",88
2020-10-18,"02:14:00","D5","HRN",55
2020-10-18,NA,"D5","PM",973
2020-10-18,"10:52:00","D5","PX",974.2
2020-10-18,"03:03:00","D5","PN",971.3
2020-10-18,NA,"D5","PPT",0
2020-10-18,NA,"D5","RS24h",10.6
2020-10-18,NA,"D5","VVM10",2.5
2020-10-18,NA,"D5","DVM10",150
2020-10-18,"23:24:00","D5","VVX10",8
2020-10-18,"23:24:00","D5","DVVX10",275
2020-10-18,NA,"X2","TM",14.6
2020-10-18,"14:06:00","X2","TX",19.4
2020-10-18,"05:11:00","X2","TN",10.1
2020-10-18,NA,"X2","HRM",73
2020-10-18,"23:43:00","X2","HRX",90
2020-10-18,"09:03:00","X2","HRN",56
2020-10-18,NA,"X4","TM",16.1
2020-10-18,"14:01:00","X4","TX",19.6
2020-10-18,"06:22:00","X4","TN",11.8
2020-10-18,NA,"X4","HRM",63
2020-10-18,"23:54:00","X4","HRX",75
2020-10-18,"08:39:00","X4","HRN",49
2020-10-18,NA,"X4","PM",1017.2
2020-10-18,"22:30:00","X4","PX",1018.5
2020-10-18,"00:00:00","X4","PN",1015.5
2020-10-18,NA,"X4","PPT",0
2020-10-18,NA,"X4","RS24h",13.1
2020-10-18,NA,"X4","VVM10",0.9
2020-10-18,NA,"X4","DVM10",53
2020-10-18,"14:28:00","X4","VVX10",5.1
2020-10-18,"14:28:00","X4","DVVX10",88
2020-10-18,NA,"X8","TM",14.3
2020-10-18,"13:35:00","X8","TX",20.3
2020-10-18,"04:50:00","X8","TN",8.7
2020-10-18,NA,"X8","HRM",76
2020-10-18,"06:10:00","X8","HRX",97
2020-10-18,"09:09:00","X8","HRN",51
2020-10-18,NA,"X8","PM",1011.6
2020-10-18,"10:53:00","X8","PX",1012.9
2020-10-18,"03:00:00","X8","PN",1009.9
2020-10-18,NA,"X8","PPT",0
2020-10-18,NA,"X8","RS24h",11.1
2020-10-18,NA,"X8","VVM10",1.3
2020-10-18,NA,"X8","DVM10",302
2020-10-18,"12:30:00","X8","VVX10",4
2020-10-18,"12:30:00","X8","DVVX10",108
2020-10-19,NA,"D5","TM",15.2
2020-10-19,"12:27:00","D5","TX",20.1
2020-10-19,"02:30:00","D5","TN",13.1
2020-10-19,NA,"D5","HRM",82
2020-10-19,"23:01:00","D5","HRX",93
2020-10-19,"12:20:00","D5","HRN",62
2020-10-19,NA,"D5","PM",973.1
2020-10-19,"10:00:00","D5","PX",974.7
2020-10-19,"23:58:00","D5","PN",971.8
2020-10-19,NA,"D5","PPT",0
2020-10-19,NA,"D5","RS24h",8.6
2020-10-19,NA,"D5","VVM10",4.3
2020-10-19,NA,"D5","DVM10",234
2020-10-19,"15:58:00","D5","VVX10",8.9
2020-10-19,"15:58:00","D5","DVVX10",213
2020-10-19,NA,"X2","TM",15.8
2020-10-19,"11:52:00","X2","TX",20.9
2020-10-19,"05:41:00","X2","TN",10.6
2020-10-19,NA,"X2","HRM",80
2020-10-19,"23:56:00","X2","HRX",93
2020-10-19,"10:34:00","X2","HRN",62
2020-10-19,NA,"X4","TM",17.3
2020-10-19,"13:07:00","X4","TX",21
2020-10-19,"05:30:00","X4","TN",12.9
2020-10-19,NA,"X4","HRM",70
2020-10-19,"03:22:00","X4","HRX",80
2020-10-19,"08:38:00","X4","HRN",54
2020-10-19,NA,"X4","PM",1017.1
2020-10-19,"09:30:00","X4","PX",1018.9
2020-10-19,"23:44:00","X4","PN",1015.7
2020-10-19,NA,"X4","PPT",0
2020-10-19,NA,"X4","RS24h",11.2
2020-10-19,NA,"X4","VVM10",1
2020-10-19,NA,"X4","DVM10",220
2020-10-19,"15:57:00","X4","VVX10",7.4
2020-10-19,"15:57:00","X4","DVVX10",261
2020-10-19,NA,"X8","TM",16.2
2020-10-19,"12:22:00","X8","TX",21.6
2020-10-19,"04:48:00","X8","TN",11.2
2020-10-19,NA,"X8","HRM",82
2020-10-19,"04:15:00","X8","HRX",100
2020-10-19,"11:43:00","X8","HRN",59
2020-10-19,NA,"X8","PM",1011.6
2020-10-19,"10:02:00","X8","PX",1013.3
2020-10-19,"23:42:00","X8","PN",1010.3
2020-10-19,NA,"X8","PPT",0
2020-10-19,NA,"X8","RS24h",9.4
2020-10-19,NA,"X8","VVM10",1.2
2020-10-19,NA,"X8","DVM10",270
2020-10-19,"12:30:00","X8","VVX10",6.9
2020-10-19,"12:30:00","X8","DVVX10",202
2020-10-20,NA,"D5","TM",16.9
2020-10-20,"10:11:00","D5","TX",19.8
2020-10-20,"02:11:00","D5","TN",14.6
2020-10-20,NA,"D5","HRM",88
2020-10-20,"23:53:00","D5","HRX",98
2020-10-20,"10:11:00","D5","HRN",70
2020-10-20,NA,"D5","PM",969.6
2020-10-20,"00:30:00","D5","PX",971.9
2020-10-20,"23:55:00","D5","PN",965.6
2020-10-20,NA,"D5","PPT",0
2020-10-20,NA,"D5","RS24h",7.6
2020-10-20,NA,"D5","VVM10",3.1
2020-10-20,NA,"D5","DVM10",130
2020-10-20,"20:49:00","D5","VVX10",9.9
2020-10-20,"20:49:00","D5","DVVX10",119
2020-10-20,NA,"X2","TM",18.8
2020-10-20,"12:36:00","X2","TX",21.7
2020-10-20,"02:19:00","X2","TN",14.5
2020-10-20,NA,"X2","HRM",83
2020-10-20,"06:36:00","X2","HRX",93
2020-10-20,"12:32:00","X2","HRN",67
2020-10-20,NA,"X4","TM",19.4
2020-10-20,"09:48:00","X4","TX",21.5
2020-10-20,"02:47:00","X4","TN",16.4
2020-10-20,NA,"X4","HRM",78
2020-10-20,"23:59:00","X4","HRX",93
2020-10-20,"09:48:00","X4","HRN",64
2020-10-20,NA,"X4","PM",1013.2
2020-10-20,"00:30:00","X4","PX",1015.9
2020-10-20,"23:55:00","X4","PN",1008.8
2020-10-20,NA,"X4","PPT",0
2020-10-20,NA,"X4","RS24h",10.8
2020-10-20,NA,"X4","VVM10",1.9
2020-10-20,NA,"X4","DVM10",93
2020-10-20,"13:14:00","X4","VVX10",6.6
2020-10-20,"13:14:00","X4","DVVX10",135
2020-10-20,NA,"X8","TM",18.9
2020-10-20,"08:58:00","X8","TX",21.3
2020-10-20,"02:06:00","X8","TN",14.9
2020-10-20,NA,"X8","HRM",86
2020-10-20,"02:11:00","X8","HRX",99
2020-10-20,"09:00:00","X8","HRN",68
2020-10-20,NA,"X8","PM",1007.7
2020-10-20,"00:00:00","X8","PX",1010.3
2020-10-20,"23:59:00","X8","PN",1003.3
2020-10-20,NA,"X8","PPT",0
2020-10-20,NA,"X8","RS24h",8.1
2020-10-20,NA,"X8","VVM10",2.1
2020-10-20,NA,"X8","DVM10",85
2020-10-20,"20:04:00","X8","VVX10",7.6
2020-10-20,"20:04:00","X8","DVVX10",76
2020-10-21,NA,"D5","TM",18.5
2020-10-21,"12:50:00","D5","TX",22.1
2020-10-21,"23:30:00","D5","TN",16.8
2020-10-21,NA,"D5","HRM",88
2020-10-21,"07:30:00","D5","HRX",98
2020-10-21,"20:23:00","D5","HRN",60
2020-10-21,NA,"D5","PM",965.4
2020-10-21,"23:03:00","D5","PX",967.8
2020-10-21,"05:44:00","D5","PN",964
2020-10-21,NA,"D5","PPT",0
2020-10-21,NA,"D5","RS24h",8.7
2020-10-21,NA,"D5","VVM10",2.8
2020-10-21,NA,"D5","DVM10",106
2020-10-21,"01:30:00","D5","VVX10",7.9
2020-10-21,"01:30:00","D5","DVVX10",114
2020-10-21,NA,"X2","TM",20.7
2020-10-21,"13:50:00","X2","TX",23.7
2020-10-21,"21:45:00","X2","TN",17.7
2020-10-21,NA,"X2","HRM",88
2020-10-21,"23:30:00","X2","HRX",99
2020-10-21,"13:53:00","X2","HRN",73
2020-10-21,NA,"X4","TM",21.1
2020-10-21,"13:56:00","X4","TX",23.8
2020-10-21,"23:30:00","X4","TN",19.2
2020-10-21,NA,"X4","HRM",86
2020-10-21,"21:38:00","X4","HRX",98
2020-10-21,"12:20:00","X4","HRN",68
2020-10-21,NA,"X4","PM",1008.4
2020-10-21,"22:14:00","X4","PX",1011.1
2020-10-21,"05:19:00","X4","PN",1006.9
2020-10-21,NA,"X4","PPT",0
2020-10-21,NA,"X4","RS24h",8.4
2020-10-21,NA,"X4","VVM10",1.6
2020-10-21,NA,"X4","DVM10",97
2020-10-21,"00:13:00","X4","VVX10",5.2
2020-10-21,"00:13:00","X4","DVVX10",92
2020-10-21,NA,"X8","TM",20.5
2020-10-21,"13:50:00","X8","TX",24.6
2020-10-21,"23:37:00","X8","TN",17.3
2020-10-21,NA,"X8","HRM",88
2020-10-21,"23:30:00","X8","HRX",100
2020-10-21,"14:10:00","X8","HRN",65
2020-10-21,NA,"X8","PM",1003.1
2020-10-21,"22:20:00","X8","PX",1005.7
2020-10-21,"05:42:00","X8","PN",1001.5
2020-10-21,NA,"X8","PPT",0
2020-10-21,NA,"X8","RS24h",8.8
2020-10-21,NA,"X8","VVM10",1.8
2020-10-21,NA,"X8","DVM10",68
2020-10-21,"02:09:00","X8","VVX10",6
2020-10-21,"02:09:00","X8","DVVX10",80
2020-10-22,NA,"D5","TM",17.6
2020-10-22,"12:53:00","D5","TX",19.4
2020-10-22,"19:30:00","D5","TN",15.5
2020-10-22,NA,"D5","HRM",85
2020-10-22,"02:50:00","D5","HRX",97
2020-10-22,"04:08:00","D5","HRN",67
2020-10-22,NA,"D5","PM",967.9
2020-10-22,"09:21:00","D5","PX",969
2020-10-22,"14:30:00","D5","PN",966.6
2020-10-22,NA,"D5","PPT",2.8
2020-10-22,NA,"D5","RS24h",3.6
2020-10-22,NA,"D5","VVM10",3
2020-10-22,NA,"D5","DVM10",71
2020-10-22,"17:56:00","D5","VVX10",7.4
2020-10-22,"17:56:00","D5","DVVX10",19
2020-10-22,NA,"X2","TM",19.5
2020-10-22,"12:50:00","X2","TX",22.5
2020-10-22,"21:30:00","X2","TN",17.2
2020-10-22,NA,"X2","HRM",87
2020-10-22,"00:00:00","X2","HRX",98
2020-10-22,"11:36:00","X2","HRN",73
2020-10-22,NA,"X4","TM",20.2
2020-10-22,"12:47:00","X4","TX",22.2
2020-10-22,"23:30:00","X4","TN",18.6
2020-10-22,NA,"X4","HRM",83
2020-10-22,"19:13:00","X4","HRX",98
2020-10-22,"11:45:00","X4","HRN",70
2020-10-22,NA,"X4","PM",1011.1
2020-10-22,"23:22:00","X4","PX",1012.3
2020-10-22,"14:23:00","X4","PN",1009.6
2020-10-22,NA,"X4","PPT",1.9
2020-10-22,NA,"X4","RS24h",4.4
2020-10-22,NA,"X4","VVM10",1.4
2020-10-22,NA,"X4","DVM10",39
2020-10-22,"12:52:00","X4","VVX10",7.5
2020-10-22,"12:52:00","X4","DVVX10",84
2020-10-22,NA,"X8","TM",19.4
2020-10-22,"12:44:00","X8","TX",22.7
2020-10-22,"23:58:00","X8","TN",16.5
2020-10-22,NA,"X8","HRM",91
2020-10-22,"23:30:00","X8","HRX",100
2020-10-22,"12:30:00","X8","HRN",71
2020-10-22,NA,"X8","PM",1005.8
2020-10-22,"09:21:00","X8","PX",1006.8
2020-10-22,"14:23:00","X8","PN",1004.3
2020-10-22,NA,"X8","PPT",1.9
2020-10-22,NA,"X8","RS24h",4
2020-10-22,NA,"X8","VVM10",1.3
2020-10-22,NA,"X8","DVM10",33
2020-10-22,"13:30:00","X8","VVX10",6.1
2020-10-22,"13:30:00","X8","DVVX10",74
2020-10-23,NA,"D5","TM",17.1
2020-10-23,"13:51:00","D5","TX",22
2020-10-23,"23:59:00","D5","TN",14.1
2020-10-23,NA,"D5","HRM",68
2020-10-23,"06:30:00","D5","HRX",95
2020-10-23,"15:47:00","D5","HRN",41
2020-10-23,NA,"D5","PM",970.1
2020-10-23,"23:40:00","D5","PX",973.6
2020-10-23,"03:22:00","D5","PN",967.8
2020-10-23,NA,"D5","PPT",0
2020-10-23,NA,"D5","RS24h",14.2
2020-10-23,NA,"D5","VVM10",3.3
2020-10-23,NA,"D5","DVM10",248
2020-10-23,"11:06:00","D5","VVX10",10
2020-10-23,"11:06:00","D5","DVVX10",256
2020-10-23,NA,"X2","TM",19.4
2020-10-23,"11:39:00","X2","TX",24.4
2020-10-23,"23:52:00","X2","TN",14.7
2020-10-23,NA,"X2","HRM",68
2020-10-23,"05:30:00","X2","HRX",99
2020-10-23,"16:12:00","X2","HRN",36
2020-10-23,NA,"X4","TM",20.4
2020-10-23,"12:47:00","X4","TX",24.4
2020-10-23,"23:58:00","X4","TN",17.6
2020-10-23,NA,"X4","HRM",60
2020-10-23,"03:12:00","X4","HRX",96
2020-10-23,"16:09:00","X4","HRN",34
2020-10-23,NA,"X4","PM",1013.7
2020-10-23,"23:54:00","X4","PX",1017.9
2020-10-23,"03:17:00","X4","PN",1011.4
2020-10-23,NA,"X4","PPT",0.1
2020-10-23,NA,"X4","RS24h",13
2020-10-23,NA,"X4","VVM10",2.2
2020-10-23,NA,"X4","DVM10",283
2020-10-23,"10:57:00","X4","VVX10",9.4
2020-10-23,"10:57:00","X4","DVVX10",298
2020-10-23,NA,"X8","TM",18.8
2020-10-23,"11:13:00","X8","TX",24.7
2020-10-23,"23:18:00","X8","TN",14.7
2020-10-23,NA,"X8","HRM",68
2020-10-23,"06:30:00","X8","HRX",100
2020-10-23,"15:41:00","X8","HRN",38
2020-10-23,NA,"X8","PM",1008.4
2020-10-23,"23:55:00","X8","PX",1012.2
2020-10-23,"03:14:00","X8","PN",1006
2020-10-23,NA,"X8","PPT",0.9
2020-10-23,NA,"X8","RS24h",13.1
2020-10-23,NA,"X8","VVM10",1.8
2020-10-23,NA,"X8","DVM10",288
2020-10-23,"14:27:00","X8","VVX10",9.9
2020-10-23,"14:27:00","X8","DVVX10",301
2020-10-24,NA,"D5","TM",15.3
2020-10-24,"14:12:00","D5","TX",21.6
2020-10-24,"08:02:00","D5","TN",11.8
2020-10-24,NA,"D5","HRM",60
2020-10-24,"20:08:00","D5","HRX",76
2020-10-24,"12:34:00","D5","HRN",41
2020-10-24,NA,"D5","PM",972.6
2020-10-24,"08:57:00","D5","PX",974.6
2020-10-24,"23:59:00","D5","PN",969.5
2020-10-24,NA,"D5","PPT",0
2020-10-24,NA,"D5","RS24h",14
2020-10-24,NA,"D5","VVM10",5.2
2020-10-24,NA,"D5","DVM10",275
2020-10-24,"19:01:00","D5","VVX10",11.7
2020-10-24,"19:01:00","D5","DVVX10",237
2020-10-24,NA,"X2","TM",17.4
2020-10-24,"13:42:00","X2","TX",21.7
2020-10-24,"06:12:00","X2","TN",13.2
2020-10-24,NA,"X2","HRM",59
2020-10-24,"04:23:00","X2","HRX",75
2020-10-24,"11:11:00","X2","HRN",44
2020-10-24,NA,"X4","TM",18
2020-10-24,"12:20:00","X4","TX",22.5
2020-10-24,"06:50:00","X4","TN",15.1
2020-10-24,NA,"X4","HRM",53
2020-10-24,"21:07:00","X4","HRX",66
2020-10-24,"12:20:00","X4","HRN",38
2020-10-24,NA,"X4","PM",1016.7
2020-10-24,"09:31:00","X4","PX",1019
2020-10-24,"23:58:00","X4","PN",1013.5
2020-10-24,NA,"X4","PPT",0
2020-10-24,NA,"X4","RS24h",14.1
2020-10-24,NA,"X4","VVM10",2.7
2020-10-24,NA,"X4","DVM10",276
2020-10-24,"14:42:00","X4","VVX10",8.9
2020-10-24,"14:42:00","X4","DVVX10",231
2020-10-24,NA,"X8","TM",16.5
2020-10-24,"12:04:00","X8","TX",22
2020-10-24,"05:39:00","X8","TN",10.7
2020-10-24,NA,"X8","HRM",61
2020-10-24,"05:44:00","X8","HRX",80
2020-10-24,"11:59:00","X8","HRN",43
2020-10-24,NA,"X8","PM",1011.3
2020-10-24,"09:11:00","X8","PX",1013.5
2020-10-24,"23:59:00","X8","PN",1008.1
2020-10-24,NA,"X8","PPT",0
2020-10-24,NA,"X8","RS24h",13.9
2020-10-24,NA,"X8","VVM10",2.3
2020-10-24,NA,"X8","DVM10",275
2020-10-24,"14:19:00","X8","VVX10",9.3
2020-10-24,"14:19:00","X8","DVVX10",243
2020-10-25,NA,"D5","TM",15.7
2020-10-25,"14:31:00","D5","TX",20.2
2020-10-25,"07:01:00","D5","TN",12.9
2020-10-25,NA,"D5","HRM",57
2020-10-25,"18:19:00","D5","HRX",75
2020-10-25,"12:48:00","D5","HRN",41
2020-10-25,NA,"D5","PM",964.6
2020-10-25,"00:01:00","D5","PX",969.6
2020-10-25,"23:55:00","D5","PN",959.3
2020-10-25,NA,"D5","PPT",0
2020-10-25,NA,"D5","RS24h",10.7
2020-10-25,NA,"D5","VVM10",4.7
2020-10-25,NA,"D5","DVM10",256
2020-10-25,"05:47:00","D5","VVX10",14.6
2020-10-25,"05:47:00","D5","DVVX10",331
2020-10-25,NA,"X2","TM",18.1
2020-10-25,"13:14:00","X2","TX",22.6
2020-10-25,"23:00:00","X2","TN",14.6
2020-10-25,NA,"X2","HRM",57
2020-10-25,"23:01:00","X2","HRX",82
2020-10-25,"13:14:00","X2","HRN",36
2020-10-25,NA,"X4","TM",18.6
2020-10-25,"12:51:00","X4","TX",22.9
2020-10-25,"00:47:00","X4","TN",16.4
2020-10-25,NA,"X4","HRM",51
2020-10-25,"18:54:00","X4","HRX",66
2020-10-25,"13:32:00","X4","HRN",34
2020-10-25,NA,"X4","PM",1008.3
2020-10-25,"00:00:00","X4","PX",1013.8
2020-10-25,"23:49:00","X4","PN",1002.9
2020-10-25,NA,"X4","PPT",0
2020-10-25,NA,"X4","RS24h",11
2020-10-25,NA,"X4","VVM10",3.1
2020-10-25,NA,"X4","DVM10",272
2020-10-25,"04:30:00","X4","VVX10",11.9
2020-10-25,"04:30:00","X4","DVVX10",305
2020-10-25,NA,"X8","TM",17.5
2020-10-25,"12:45:00","X8","TX",23
2020-10-25,"00:31:00","X8","TN",14.6
2020-10-25,NA,"X8","HRM",56
2020-10-25,"19:43:00","X8","HRX",77
2020-10-25,"13:01:00","X8","HRN",36
2020-10-25,NA,"X8","PM",1003
2020-10-25,"00:00:00","X8","PX",1008.1
2020-10-25,"23:46:00","X8","PN",997.5
2020-10-25,NA,"X8","PPT",0
2020-10-25,NA,"X8","RS24h",10.6
2020-10-25,NA,"X8","VVM10",2.8
2020-10-25,NA,"X8","DVM10",281
2020-10-25,"04:43:00","X8","VVX10",10.8
2020-10-25,"04:43:00","X8","DVVX10",308
2020-10-26,NA,"D5","TM",12.8
2020-10-26,"13:42:00","D5","TX",17.5
2020-10-26,"23:59:00","D5","TN",9.4
2020-10-26,NA,"D5","HRM",62
2020-10-26,"04:34:00","D5","HRX",77
2020-10-26,"13:44:00","D5","HRN",41
2020-10-26,NA,"D5","PM",962.7
2020-10-26,"23:58:00","D5","PX",967.2
2020-10-26,"02:42:00","D5","PN",958.3
2020-10-26,NA,"D5","PPT",0.2
2020-10-26,NA,"D5","RS24h",12.6
2020-10-26,NA,"D5","VVM10",3.9
2020-10-26,NA,"D5","DVM10",320
2020-10-26,"00:25:00","D5","VVX10",15.2
2020-10-26,"00:25:00","D5","DVVX10",276
2020-10-26,NA,"X2","TM",16.1
2020-10-26,"12:47:00","X2","TX",19.4
2020-10-26,"23:31:00","X2","TN",12.3
2020-10-26,NA,"X2","HRM",54
2020-10-26,"00:30:00","X2","HRX",67
2020-10-26,"13:02:00","X2","HRN",39
2020-10-26,NA,"X4","TM",16.3
2020-10-26,"13:08:00","X4","TX",20.8
2020-10-26,"23:48:00","X4","TN",13.2
2020-10-26,NA,"X4","HRM",50
2020-10-26,"00:42:00","X4","HRX",62
2020-10-26,"12:52:00","X4","HRN",33
2020-10-26,NA,"X4","PM",1006.7
2020-10-26,"23:32:00","X4","PX",1011.7
2020-10-26,"02:42:00","X4","PN",1002.1
2020-10-26,NA,"X4","PPT",0
2020-10-26,NA,"X4","RS24h",12.4
2020-10-26,NA,"X4","VVM10",2.6
2020-10-26,NA,"X4","DVM10",309
2020-10-26,"01:06:00","X4","VVX10",14.7
2020-10-26,"01:06:00","X4","DVVX10",314
2020-10-26,NA,"X8","TM",15.6
2020-10-26,"13:45:00","X8","TX",20.3
2020-10-26,"23:56:00","X8","TN",12.5
2020-10-26,NA,"X8","HRM",54
2020-10-26,"04:58:00","X8","HRX",68
2020-10-26,"13:51:00","X8","HRN",35
2020-10-26,NA,"X8","PM",1001.2
2020-10-26,"23:59:00","X8","PX",1006
2020-10-26,"02:40:00","X8","PN",996.5
2020-10-26,NA,"X8","PPT",0
2020-10-26,NA,"X8","RS24h",14.1
2020-10-26,NA,"X8","VVM10",3.6
2020-10-26,NA,"X8","DVM10",303
2020-10-26,"01:21:00","X8","VVX10",12.6
2020-10-26,"01:21:00","X8","DVVX10",317
2020-10-27,NA,"D5","TM",12.3
2020-10-27,"14:55:00","D5","TX",16.9
2020-10-27,"03:30:00","D5","TN",8.9
2020-10-27,NA,"D5","HRM",55
2020-10-27,"08:21:00","D5","HRX",65
2020-10-27,"15:01:00","D5","HRN",43
2020-10-27,NA,"D5","PM",967.8
2020-10-27,"22:45:00","D5","PX",969.2
2020-10-27,"04:56:00","D5","PN",965.8
2020-10-27,NA,"D5","PPT",0
2020-10-27,NA,"D5","RS24h",11.6
2020-10-27,NA,"D5","VVM10",3.8
2020-10-27,NA,"D5","DVM10",280
2020-10-27,"05:27:00","D5","VVX10",15.2
2020-10-27,"05:27:00","D5","DVVX10",339
2020-10-27,NA,"X2","TM",14.8
2020-10-27,"14:33:00","X2","TX",18.7
2020-10-27,"03:41:00","X2","TN",11
2020-10-27,NA,"X2","HRM",53
2020-10-27,"03:39:00","X2","HRX",66
2020-10-27,"15:05:00","X2","HRN",39
2020-10-27,NA,"X4","TM",15.8
2020-10-27,"12:23:00","X4","TX",19.6
2020-10-27,"03:13:00","X4","TN",12.4
2020-10-27,NA,"X4","HRM",45
2020-10-27,"07:06:00","X4","HRX",53
2020-10-27,"12:31:00","X4","HRN",35
2020-10-27,NA,"X4","PM",1012.1
2020-10-27,"22:06:00","X4","PX",1013.5
2020-10-27,"04:54:00","X4","PN",1010.5
2020-10-27,NA,"X4","PPT",0
2020-10-27,NA,"X4","RS24h",11.8
2020-10-27,NA,"X4","VVM10",1.9
2020-10-27,NA,"X4","DVM10",312
2020-10-27,"04:55:00","X4","VVX10",8.4
2020-10-27,"04:55:00","X4","DVVX10",336
2020-10-27,NA,"X8","TM",14.4
2020-10-27,"11:37:00","X8","TX",18.8
2020-10-27,"03:03:00","X8","TN",11.3
2020-10-27,NA,"X8","HRM",51
2020-10-27,"21:07:00","X8","HRX",67
2020-10-27,"12:16:00","X8","HRN",38
2020-10-27,NA,"X8","PM",1006.6
2020-10-27,"22:48:00","X8","PX",1007.9
2020-10-27,"05:01:00","X8","PN",1004.7
2020-10-27,NA,"X8","PPT",0
2020-10-27,NA,"X8","RS24h",11.7
2020-10-27,NA,"X8","VVM10",2.6
2020-10-27,NA,"X8","DVM10",305
2020-10-27,"04:33:00","X8","VVX10",11.8
2020-10-27,"04:33:00","X8","DVVX10",304
2020-10-28,NA,"D5","TM",14.6
2020-10-28,"13:17:00","D5","TX",19.7
2020-10-28,"02:44:00","D5","TN",11.4
2020-10-28,NA,"D5","HRM",62
2020-10-28,"23:37:00","D5","HRX",90
2020-10-28,"11:52:00","D5","HRN",46
2020-10-28,NA,"D5","PM",971.9
2020-10-28,"23:57:00","D5","PX",975.9
2020-10-28,"02:31:00","D5","PN",968.8
2020-10-28,NA,"D5","PPT",0
2020-10-28,NA,"D5","RS24h",10.4
2020-10-28,NA,"D5","VVM10",4.1
2020-10-28,NA,"D5","DVM10",312
2020-10-28,"05:37:00","D5","VVX10",11
2020-10-28,"05:37:00","D5","DVVX10",319
2020-10-28,NA,"X2","TM",16.1
2020-10-28,"12:12:00","X2","TX",21.8
2020-10-28,"02:00:00","X2","TN",12.6
2020-10-28,NA,"X2","HRM",64
2020-10-28,"23:07:00","X2","HRX",84
2020-10-28,"12:07:00","X2","HRN",42
2020-10-28,NA,"X4","TM",17.4
2020-10-28,"12:34:00","X4","TX",21.8
2020-10-28,"04:51:00","X4","TN",14.7
2020-10-28,NA,"X4","HRM",54
2020-10-28,"23:58:00","X4","HRX",72
2020-10-28,"12:35:00","X4","HRN",40
2020-10-28,NA,"X4","PM",1015.8
2020-10-28,"23:59:00","X4","PX",1019.9
2020-10-28,"02:00:00","X4","PN",1012.9
2020-10-28,NA,"X4","PPT",0
2020-10-28,NA,"X4","RS24h",10.2
2020-10-28,NA,"X4","VVM10",2.1
2020-10-28,NA,"X4","DVM10",301
2020-10-28,"04:37:00","X4","VVX10",7.6
2020-10-28,"04:37:00","X4","DVVX10",306
2020-10-28,NA,"X8","TM",16.3
2020-10-28,"12:11:00","X8","TX",22.2
2020-10-28,"04:23:00","X8","TN",10.7
