lat,lon,boxName,boxId,unit,value,createdAt
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,10.9,2022-01-18T19:02:08.397Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,11.1,2022-01-18T18:52:02.284Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,11.3,2022-01-18T18:41:55.535Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,11.6,2022-01-18T18:31:58.696Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,12,2022-01-18T18:21:39.851Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,12.2,2022-01-18T18:11:39.587Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,12.4,2022-01-18T18:01:32.296Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,12.6,2022-01-18T17:51:24.341Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,13.2,2022-01-18T17:41:15.577Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,12.7,2022-01-18T17:21:15.378Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,12.8,2022-01-18T17:11:04.799Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,13,2022-01-18T17:00:56.908Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,13.2,2022-01-18T16:50:47.936Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,13.2,2022-01-18T16:40:39.994Z
41.380562,2.047735,Sant Feliu de Llobregat - Verge de la Mercè,61a63aba4a7833001b196bcb,ºC,13.4,2022-01-18T16:30:39.795Z
