SSCCG_SSCC,MUNG_MUNCO,PROVG_PROV,CCAAG_CCAA,TIMESTAMP,DEVICE_AID,DEVICE_A_1,LATITUDE,LONGITUDE,HORIZONTAL,ALTITUDE,ALTITUDE_A,LOCATION_M,IP,USER_AGENT,OS,OS_VERSION,MANUFACTUR,MODEL,CARRIER,FECHA_DATO,THE_GEOM,ID_SSCC,ID_CP,ID_MUN,ID_PROV,ID_CCAA
"801910042","8019","8","9","1574077419",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028089","2.1887414","10.4","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188741, 41.402809 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574077400",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028089","2.1887414","12.9","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188741, 41.402809 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574077194",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028089","2.1887414","7.4","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188741, 41.402809 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574077184",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028089","2.1887414","8.699999999999999","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188741, 41.402809 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574077143",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028089","2.1887414","7.1","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188741, 41.402809 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574077157",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028089","2.1887414","15.6","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188741, 41.402809 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574077742",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028089","2.1887314","11","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188731, 41.402809 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574077614",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028089","2.1887314","16","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188731, 41.402809 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574077606",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028089","2.1887314","6.3","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188731, 41.402809 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574077576",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028089","2.1887314","5.8","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188731, 41.402809 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574077914",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028089","2.1887314","14.7","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188731, 41.402809 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574086002",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028097","2.1887328","13.1","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188733, 41.402810 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574086225",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028097","2.1887328","7.5","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188733, 41.402810 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574086390",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028097","2.1887328","5.1","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188733, 41.402810 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574085683",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028097","2.1887328","9.9","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188733, 41.402810 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574085985",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028097","2.1887328","5.7","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188733, 41.402810 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574085705",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028097","2.1887328","5.1","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188733, 41.402810 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574085712",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028097","2.1887328","15.5","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188733, 41.402810 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574085978",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028097","2.1887328","11.4","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188733, 41.402810 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574086032",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028097","2.1887328","8","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188733, 41.402810 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574086150",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028097","2.1887328","7.2","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188733, 41.402810 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574085606",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028097","2.1887328","12.8","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188733, 41.402810 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574085490",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028097","2.1887328","13.4","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188733, 41.402810 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574086407",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028097","2.1887328","7.2","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188733, 41.402810 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574085619",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028097","2.1887328","9","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188733, 41.402810 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574085562",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028097","2.1887328","14.8","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188733, 41.402810 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574085653",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028097","2.1887328","14.6","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188733, 41.402810 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574085520",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028097","2.1887328","12.3","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188733, 41.402810 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574085525",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028097","2.1887328","9.1","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188733, 41.402810 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574090524",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4029845","2.1889166","5.4","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188917, 41.402985 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574090479",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4029845","2.1889166","14.2","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188917, 41.402985 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574087119",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028011","2.1887258","10.1","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188726, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574088204",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028011","2.1887258","11.6","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188726, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574087281",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028011","2.1887258","8.800000000000001","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188726, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574086452",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028011","2.1887258","5.6","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188726, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574086438",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028011","2.1887258","13.9","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188726, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574087333",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028011","2.1887258","11.6","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188726, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574087106",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028011","2.1887258","8.4","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188726, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574086480",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028011","2.1887258","6.4","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188726, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574086631",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028011","2.1887258","11.6","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188726, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574087317",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028011","2.1887258","14","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188726, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574087236",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028011","2.1887258","7.2","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188726, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574087696",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028011","2.1887258","16.8","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188726, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574086628",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028011","2.1887258","11.9","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188726, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574086487",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028011","2.1887258","6.1","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188726, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574086617",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028011","2.1887258","9.5","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188726, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574087044",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028011","2.1887258","6.5","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188726, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574086558",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028011","2.1887258","9","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188726, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574072524",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028013","2.1887259","10.7","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188726, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574072486",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028013","2.1887259","13.4","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188726, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574093440",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028012","2.1887111","8.800000000000001","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188711, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574094439",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028013","2.1887119","9","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188712, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574094661",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028013","2.1887119","7.4","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188712, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
"801910042","8019","8","9","1574094474",17cac655-356c-4ef8-a116-0b1ea111ac99,AAID,"41.4028013","2.1887119","10.1","0",\N,fused,212.15.255.14,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F Build/R16NW; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android,"8",\N,\N,\N,2019/11/18,"{ ""coordinates"": [ 2.188712, 41.402801 ], ""type"": ""Point"" }","31890","6918","880","8","9"
